,Unnamed: 0,source,reference,translation,avg-score,z-score
6754,6754,"Na Hodonínsku naměřili 38,3 °C.",they measured      degrees celsius on hodoninsk ,c was recorded in hodon n ,55.43672,-0.6469047
6755,6755,"Ani tehdy nevypovídal jako podezřelý, pouze jako svědek.",even then  he didn t testify as a suspect  only as a witness ,he didn t testified as a suspect  however  only as a witness ,90.47891,0.88882434
6756,6756,V mezipatře shlíží na nádherný obývací pokoj staré měděné okenní rámy v designu Retrouvius.,on the mezzanine floor  old copper window frames in the retrouvius design look down on the gorgeous living room ,for the mezzanine  a vintage copper light window from retrouvius looks down over the glamorous living area below ,68.68535,-0.06628172
6757,6757,Přijetí zákona by přineslo nemalé finanční nároky.,adopting the law would entail considerable financial demands ,adopting the law would necessitate considerable financial demands ,73.08772,0.12665297
6758,6758,"PSG si odneslo pokutu ve výši 60 milionů EUR (82 milionů dolarů) - která byla později snížena na 20 milionů EUR - a příkaz k redukci mužstva Ligy mistrů na 21 hráčů v sezóně 2014-2015, namísto 25 hráčů.",psg received a fine of eur    million      million    which was later reduced to eur    million   and an injunction to reduce the champions league team to    players in the           season  instead of    players ,psg was handed a fine of    million euros  then     million    that was later reduced to    million euros   and ordered to limit its champions league squads to    players for the         season instead of the normal    ,48.392616,-0.9556136
6759,6759,On je samozřejmě výrazná osobnost.,he is  of course  a distinct personality ,he is  of course  a strong personality ,86.162476,0.6996559
6760,6760,Herec byl tehdy o 12 let starší a už toužil po rodině.,the actor was    years older then and already longing for a family ,the actor was    years older and longed for a family ,68.9813,-0.053311586
6761,6761,"Zatím si celé roky dělal, co chtěl, a to díky provizím pro tradiční politické strany.",so far  he s done what he wants for years  thanks to commissions for traditional political parties ,meanwhile  he has been doing what he wants for years  thanks to kickbacks for traditional political parties ,88.09811,0.7844852
6762,6762,„Neměla jsem žádnou zkušenost s organizací.,i had no experience in organization ,i had no experience in organizing ,83.51201,0.5834988
6763,6763,"Ani tehdy se nikomu nic nestalo, neboť se podařilo obyvatele včas evakuovat.",even then  no one was hurt  as residents were evacuated in time ,nothing happened to anyone then either  as the inhabitants were evacuated in time ,84.17358,0.6124921
6764,6764,"„Zdvořile jsem poznamenala, že jsem zklamána jeho nedostatečnou reakcí na nenávistné zločiny a další aktuální zprávy,“ napsala v sekci s komentáři denníku Washington Post.",i politely remarked that i was disappointed by his lack of response to hate crimes and other topical news   she wrote in the washington post s comments section ,i politely commented that i was disappointed in his lack of response to hate crimes and other recent news items   she wrote in the comment section of the post s news story ,74.75597,0.19976397
6765,6765,Každý má svou Pohřebačku.,everyone has their own undertaker ,everyone has their own poh eba ka ,87.06561,0.739236
6766,6766,V Dubaji hořel již podruhé mrakodrap The Torch,the torch skyscraper was on fire for the second time in dubai,fire engulfs dubai s  torch  skyscraper for second time,82.12689,0.52279586
6767,6767,Chceme jen zkrácení doby jízdy a chceme dostat kamióny jedoucí do Polska nebo z Polska z vesnic a měst.,we just want reduced journey times and we want to get lorries going to or from poland out of villages and towns ,we just want to shorten driving times and to divert trucks going to or from poland away from villages and towns ,75.56301,0.23513284
6768,6768,Naproti tomu například v západních a severozápadních Čechách byly podle webu ČHMÚ zatím čtvrteční nejvyšší teploty jen kolem 22 stupňů Celsia.,by contrast  in western and northwestern bohemia  for example  thursday s highest temperatures were only around    degrees celsius  according to the whm website ,on the other hand  according to the czech hydrometeorological institute   hm    on thursday the highest temperatures in western and northwest bohemia were only about    degrees celsius ,86.664894,0.72167444
6769,6769,"Bývalý vynikající sportovec Sebastian Coe pochválil ve čtvrtek Rusko za upřímnou omluvu za dopingový skandál, ale znovu opakoval, že dosud nenastal pravý čas na návrat Ruska do sportovního světa.",former outstanding athlete sebastian coe praised russia on thursday for its sincere apology for the doping scandal  but reiterated that the time is not yet right for russia s return to the sporting world ,global athletics boss sebastian coe praised what he described as a candid apology from russia over a doping scandal on thursday but reiterated it was not the moment for the country to be readmitted to the sport ,62.015755,-0.35857764
6770,6770,Muž působil v letech 2005 až 2008 jako předseda představenstva firmy World Servis.,the man served as chairman of the board of directors of world servis from      to      ,the man served as chairman of the board of directors for the company world servis from      to      ,68.97459,-0.05360582
6771,6771,Dvěma lidem se bohužel před strojem utéct nepodařilo.,unfortunately  two people were unable to escape the machine ,unfortunately  two people failed to escape the plane ,75.1138,0.2154461
6772,6772,Za den se podle ní mohou starým lidem dodat až dvě půllitrové lahve fyziologického roztoku.,up to two pint bottles of saline can be delivered to old people in a day  she says ,in her opinion  older people can be given a two litre bottle of physiological saline in one day ,18.54314,-2.2637713
6773,6773,"„Lidé si z nich utahují, ale prodeje rostou a musíme být připraveni na to, že je budeme vídat čím dál častěji,“ uvedl Sharkey u příležitosti zveřejnění zprávy.",people make fun of them  but sales are up and we need to be prepared to see them more and more   sharkey said on the occasion of the report s publication ,people snigger about them  but the companies are actually shipping quite a lot and we are going to see them a lot more   mr sharkey said at the launch of the new report ,54.236443,-0.6995071
6774,6774,"Samozřejmě, ministr financí a místopředseda vlády není celá vláda.",of course  the finance minister and deputy prime minister are not the whole government ,of course  the minister of finance and the deputy prime minister do not represent the whole government ,63.259262,-0.30408072
6775,6775,Následuje několik finančních podmínek Neymarova přestupu do Francie.,there are several financial terms for neymar s transfer to france ,here are some of the financial aspects of neymar s move to france ,53.443832,-0.73424333
6776,6776,To jako že košer jsou jen sankce schválené Radou bezpečnosti OSN?,as in kosher only sanctions approved by the un security council ,are the sanctions approved by the un security council really kosher ,25.070179,-1.9777228
6777,6777,Trhy momentálně předpovídají první nárůst ve třetím kvartálu příštího roku a další nárůst v roce 2020.,markets are currently forecasting a first increase in the third quarter of next year and a further increase in      ,markets are currently forecasting the first rise in the third quarter of next year and another in      ,72.4185,0.097324304
6778,6778,"Teď můžu jen čekat, co agent domluví.",now all i can do is wait and see what the agent says ,now all i can do is wait to see what my agent arranges ,70.0118,-0.008149674
6779,6779,"Někteří mohou ocenit, že Dědek nemění své názory a stojí si za svým bez ohledu na to, jaký dres zrovna nosí.",some may appreciate that old man doesn t change his mind and stands his ground no matter what jersey he wears ,some people may appreciate the fact that d dek sticks to his opinions and stands up for himself  no matter what team colours he is wearing ,82.034744,0.51875746
6780,6780,"Nejnovější zpráva o inflaci je nepatrnou útěchou pro domácnosti zasažené stoupající inflací a mizerným zvyšováním platů. Banka uvedla, že situace se před nárůstem ještě zhorší.",the latest inflation report is little consolation for households hit by rising inflation and miserable pay increases  and the bank said the situation would get worse before the increase ,its latest inflation report offered little cheer for households being hit by soaring inflation and paltry pay rises as it said the squeeze will get worse before it gets better ,72.51179,0.10141252
6781,6781,"Podle Mutka kodex neobsahuje nic, co by mělo Rusko znepokojovat.",according to mutko  the code contains nothing for russia to worry about ,according to mutko  it does not contain anything that could cause concern for russia ,86.274025,0.70454454
6782,6782,"Nejsou to žádní béčkoví hráči, jsou opravdu kvalitní.",they re not b players  they re really good ,they re not second rate players  they re high quality ,82.70501,0.54813194
6783,6783,"Je to pravděpodobně ta nejmučivější věc, kterou jsem zažil.",it s probably the most excruciating thing i ve ever experienced ,without doubt  it s the most painful thing i ve ever experienced ,54.40885,-0.6919513
6784,6784,"Sledovala živé zprávy - jeden z policistů stál před skupinou protestujících, držíc v ruce vodítko a na jeho druhém konci štěkajícího psa.",she watched the live news   one of the policemen standing in front of a group of protesters  holding a leash and a barking dog at the other end ,she watched a live feed where a police officer stood in front of a group of protesters with a barking dog ,77.9018,0.3376307
6785,6785,"Zrcadlový nábytek ve zlaté barvě, stříbrné linie a retro lustr Serge Mouille vytváří jedinečný styl.",gold coloured mirror furniture  silver lines and a retro serge mouille chandelier create a unique style ,mirrored gold furniture  silver accents and vintage serge mouille lighting all set the style for the scheme ,28.166328,-1.8420336
6786,6786,"Totální rozchod s lidovci, po němž STAN změnil logo i slogan, Gazdík vysvětlil i tím, že hnutí nechce ztrácet na kandidátkách lidovců svou identitu.",a complete break with the grassroots  after which stan changed its logo and slogan  gazd k also explained that the movement did not want to lose its identity on the grassroots candidates ,gazd k explained the total break with the kdu  after which stan changed its logo and slogan  by claiming the movement does not want to waste its identity on kdu candidates ,70.56506,0.016097061
6787,6787,"Pruitt v červnu oznámil snahu EPA oddálit ozonové standardy - které měří skutečné znečištění vzduchu v konkrétních oblastech země a na základě měření určují limity, které je nutno splnit do října 2018.",in june  pruitt announced an epa effort to delay ozone standards   which measure actual air pollution in specific areas of the country and  based on measurements  determine limits that must be met by october      ,pruitt in june had announced the epa s intention to delay the ozone designations   in which existing smog pollution is measured in parts of the country to determine where cuts must be made to meet tougher air quality standard   by one year to october      ,72.34537,0.09411914
6788,6788,Nadšení a poctivost nových majitelů vrátila před pár lety k životu pivovar v Lobči u Mšena.,the enthusiasm and honesty of the new owners brought the brewery in lobosh by mshen back to life a few years ago ,the passion and honesty of the new owners brought the brewery in lobe  u m ena back to life a few years ago ,57.580635,-0.5529474
6789,6789,"Střeva myší byla otestována metodou seřazení DNA a výzkumníci nalezli šest druhů bakterií u myší s imunitními buňkami, které postrádala druhá skupina myší.",the intestines of mice were tested by dna sequencing  and researchers found six types of bacteria in mice with immune cells that the second group of mice lacked ,the guts of the mice were dna sequenced and it was found six bacterial species present in the mice with the immune cells but absent from the mice without them ,102.17637,1.4014671
6790,6790,První Dědkova veřejná vystoupení se ale netočila jen kolem Babiše.,but old man s first public appearances didn t just revolve around babi  ,d dek s first public appearances did not all revolve around babi   however ,91.71726,0.9430952
6791,6791,A právě v moderní době můžeme lépe než kdy jindy sledovat tyto „bídné červy“ na našich obrazovkách.,and it is in modern times that we can better than ever watch these  miserable worms  on our screens ,there has never been a time when the  wretched refuse  has been more visible on our screens ,60.96292,-0.40471822
6792,6792,"Je proto vítané, aby uživatelé po založení účtu do aplikace přispěli snímkem rostliny, která se v databázi ještě nevyskytuje.",it is therefore welcome for users to contribute a snapshot of a plant not yet present in the database after setting up an account ,as such  users are welcome to add plants that do not yet appear in the database once they have created an account ,27.029665,-1.8918481
6793,6793,"Díky nadšencům ze Spolku Stachelberg, kteří počátkem devadesátých let začali unikátní stavbu rekonstruovat, se sem můžete podívat i vy.",thanks to the enthusiasts of the stachelberg society  who began reconstructing the unique structure in the early     s  you can see it too ,thanks to enthusiasts from the stachelberg society  who started to reconstruct the unique building in the early       you can also see it for yourselves ,74.91571,0.20676479
6794,6794,"Hogan není posledním veřejným činitelem, který bude kritizován za hanobení Facebooku a ostatních sociálních médií.",hogan is not the last public official to be criticized for defaming facebook and other social media sites ,hogan isn t the first public official to be criticized for defanging facebook and other social media ,77.94087,0.33934295
6795,6795,"Trump v rámci své kampaně přislíbil, že postaví zeď podél jižních hranic a hlásal, že za ni zaplatí Mexiko.",as part of his campaign  trump promised to build a wall along the southern border and preached that mexico would pay for it ,trump launched his presidential campaign on a promise to build a wall along the us southern border and vowed to make mexico pay for the project ,68.72514,-0.064537704
6796,6796,"Ministerstvo zahraničí připravilo její aktualizaci, momentálně je v připomínkovém řízení.",the state department has prepared an update of it  which is currently under review ,the ministry of foreign affairs has updated it  and is currently in the process of sending out reminders ,27.190554,-1.8847972
6797,6797,"Dokazuje to, kam jsem se až posunuli.",it shows how far we ve come ,it just shows how far we ve come ,12.309892,-2.5369444
6798,6798,"Ano, tato kritika jej nenechávala chladným.",yes  that criticism did not leave him cold ,he chafed at the criticism  sure ,67.00191,-0.14005877
6799,6799,"„Dvířka jsou opatřena protizávažím, aby se odhrnovala velmi snadno.“",the door is fitted with a counterweight so that it pulls away very easily  ,it s counter weighted so that when you push the door up  it glides really easily  ,76.63995,0.28233
6800,6800,Prvním z nich je vražda bratra bývalého boxera Julio Césara Cháveze v Sinaloe.,the first is the murder of the brother of former boxer julio caesar ch vez in sinaloa ,there was the killing of former boxing great julio cesar chavez s brother in sinaloa ,77.47481,0.3189176
6801,6801,S dosavadním výsledkem jsem spokojený.“,i m happy with the result so far  ,i m happy with how it s going so far  ,28.386635,-1.8323786
6802,6802,Nicméně později se verdikt k úžasu Christopherosovy rodiny zásadně změnil.,however  later  to the astonishment of the christopheros family  the verdict changed fundamentally ,however  the verdict was later fundamentally altered  much to the astonishment of christopher s family ,82.7162,0.5486224
6803,6803,"Záchranná organizace, která funguje prvním rokem, odmítla celou věc komentovat z důvodu obvinění ze strany italského státního žalobce Ambrogia Cartosiose.",the rescue organization  which is in its first year  declined to comment on the matter because of allegations made by italian state prosecutor ambrogio cartosios ,the aid organisation  which has only been operational for a year  declined to comment on the substance of detailed allegations made against it by italian prosecutor ambrogio cartosio ,75.01001,0.21089748
6804,6804,"Rozjelo se po nich rozsáhlé pátrání, jenže bez úspěchu.",a massive manhunt was underway  with no luck ,an extensive search for them was carried out  but to no avail ,80.86571,0.46752426
6805,6805,"""V některých zemích vznikly nové zastupitelské úřady, některé úřady byly uzavřeny, případně došlo ke změně úrovně zastoupení,"" píše se v materiálu.",new representative offices have been created in some countries  some offices have been closed  or the level of representation has changed   the material reads ,new embassies have been established in some countries  while certain offices have been closed or the levels of representation have changed   according to the text ,101.62022,1.3770936
6806,6806,Přesto na tom záleží.,yet it matters ,but it matters ,70.6484,0.019749267
6807,6807,"V jeho očích představuje rekonstrukce události dramatickou výzvu ke konání. Každoročně komunitě města Monroe připomíná, že spravedlnosti nebylo učiněno za dost.",in his eyes  the reenactment of the event represents a dramatic call to action  reminding the community of monroe each year that justice has not been served ,for him  the reenactment serves as a dramatic call to action and an annual reminder to the monroe community that an injustice has never been corrected ,40.949585,-1.2818055
6808,6808,"Po odstranění aktivní složky z tekutiny se ukázalo, že jde o vedlejší produkt tryptofanového metabolismu známého jako kyselina indolyl-3-octová.",after removing the active ingredient from the liquid  it turned out to be a by product of the tryptophan metabolism known as indolyl   acetic acid ,when the active component was purified from the liquid  it turned out to be a byproduct of tryptophan metabolism known as indole   lactic acid ,83.84534,0.598107
6809,6809,Světová zdravotnická organizace WHO považuje preparát za mírně toxický.,the who considers the preparation to be slightly toxic ,the world health organization considers the preparation to be slightly toxic ,71.42124,0.0536192
6810,6810,"Až do této chvíle mohlo být na vraždy pohlíženo s odstupem, ale nyní, stojíc na stejném místě, kde došlo k lynčování, je atmosféra strašidelná.",until now  the murders may have been viewed with detachment  but now  standing in the same spot where the lynching took place  the atmosphere is eerie ,up until this point  the murders have remained an anecdote  but now  standing on the same land where the lynchings took place  the air feels haunted ,69.15213,-0.04582495
6811,6811,"Jakmile se misky vah nakloní na stranu zánětu, může dojít k zánětlivému onemocnění střev.",when the scales tip to the side of inflammation  inflammatory bowel disease can occur ,when the balance tilts too far toward inflammation  inflammatory bowel disease can result ,30.66992,-1.7323133
6812,6812,"Narůstající počet výzkumů jasně potvrzuje, že dnešní zaměstnanci očekávají od svého pracoviště více než kdy dříve.",a growing body of research clearly confirms that today s employees expect more from their workplace than ever before ,there s a growing body of research showing today s employees expect more from their workplaces than before ,83.41591,0.57928723
6813,6813,"Chtěli jsme udělat obchod, který bude jiný, se značkovým hezkým zbožím, v prostředí, kde se ženy, které jsou převážně našimi zákazníky, cítí dobře.",we wanted to make a store that was different  with branded pretty goods  in an environment where women  who are predominantly our customers  feel good about themselves ,we wanted to create a shop that would be different  with good  branded products  in an environment where women  who are our main customers  feel comfortable ,92.92703,0.9961136
6814,6814,"Je to nedostavěné, i když se to začalo stavět už v roce 1978.",it s unbuilt  although it started to be built back in      ,it is unfinished  even though construction started in      ,79.59754,0.4119467
6815,6815,Horké a suché počasí posledních dní má za následek zvýšený počet požárů.,the hot and dry weather of the past few days has resulted in an increased number of fires ,the hot  dry weather of the past few days has resulted in an increased number of fires ,83.85063,0.598339
6816,6816,"Carterová byla odsouzena v červnu za neúmyslné zabití Conrada Roye, který si vzal vlastní život 13. července 2014.",carter was convicted in june for the involuntary manslaughter of conrad roy  who took his own life on july          ,carter was convicted in june of the involuntary manslaughter of conrad roy  who took his own life on    july      ,87.842445,0.7732808
6817,6817,"Jak napsal Michael Greshko wrote pro National Geographic, ‚nalezení takto dochovaného jedince lze srovnat s výhrou v loterii.",as michael greshko wrote for national geographic  finding such a surviving individual can be compared to winning the lottery ,as michael greshko wrote for national geographic  such level of preservation  is a rare as winning the lottery ,94.94392,1.0845038
6818,6818,"Jak je vidno, svůj stát řídí s jistotou sobě vlastní a přísně dodržuje principy.",as is evident  he governs his state with self assurance and strictly adheres to principles ,he s shown a steady hand in leading his state and a stern adherence to principles ,77.28638,0.3106596
6819,6819,"Eilidh Doyleová vzpomíná na doby, kdy měl britský tým pouze dva skotské členy",eilidh doyle recalls when the british team had only two scottish members,eilidh doyle recalls a time when only two scots made the gb team,80.65329,0.45821503
6820,6820,Hromadná doprava na tomto místě nefunguje.,mass transit doesn t work here ,there is no public transport ,55.545174,-0.6421518
6821,6821,"Dvaadvacetiletá česká hráčka tak má naději, že na slavném majoru poprvé projde cutem.",the    year old czech player is thus hopeful of making the cut at the famous major for the first time ,the    year old czech player is hoping that she will make the cut for the first time at a famous majors contest ,90.212616,0.8771539
6822,6822,ÚS není další odvolací soud.,the cps is not another appellate court ,the constitutional court is not a court of appeal ,20.656172,-2.1711671
6823,6823,"""Někdy se lidé nezotaví a po celý život bojují proti deformaci a znetvoření,"" uvedl profesor Peter Dziewulski, mluvčí britské asociace plastických a estetických chirurgů.",sometimes people do not recover and struggle against deformity and deformity throughout their lives   said professor peter dziewulski  spokesman for the british association of plastic and aesthetic surgeons ,sometimes people do not recover  and they fight deformity and disfigurement throughout their lives   said peter dziewulski  a spokesperson for the british association of plastic and aesthetic surgeons ,74.133804,0.17249765
6824,6824,"Denise Duplinskiová sotva nacházela slova, která by vyjádřila její pocit z dnešního představení.",denise duplinski could barely find the words to express her feeling about tonight s performance ,denise duplinski struggled to find words for how the performance made her feel ,111.51313,1.810652
6825,6825,"„Pozemek bude hlídat bezpečnostní služba,“ dodal Mora.",the property will be guarded by security   mora added ,we will have security   mora said ,52.366272,-0.7814676
6826,6826,"Politická divize bezpečnostní agentury Víta Bárty, TOP 09 a občanští demokraté si takhle dohromady přišli na bezmála třicet milionů.",the political division of the security agency v ta b rta  the top     and the citizen democrats together came in at nearly thirty million ,the political division of vit b rta s security agency  top     and the civic democrats came together for nearly thirty million ,20.228497,-2.1899102
6827,6827,Může být sezona bez pohárů alespoň výhodou pro ligu?,can a season without cups at least be an advantage for the league ,can a cupless season be at least an advantage for the league ,33.695,-1.5997388
6828,6828,"Také se nechceme pouštět do specialit typu bondáže a latexu, protože na to jednak nemáme prostor, jednak se to sem vyloženě nehodí.",we also don t want to get into bondage and latex specials  because we both don t have the space and it doesn t really fit in here ,we don t want to get involved in any specialism  such as bondage or latex  because we don t have a place for that  it doesn t exactly fit ,63.0019,-0.31535968
6829,6829,A Becoming Resemblance: umělkyně vytváří portréty s použitím DNA Chelsea Manningové,a becoming resemblance  artist creates portraits using chelsea manning s dna,a becoming resemblance  artist creates portraits using chelsea manning s dna,60.735313,-0.41469315
6830,6830,Podle svých slov do nich nijak výrazně nezasahoval.,he did not  he said  interfere in any significant way ,to use his own words  he did not interfere with them in any way ,88.364716,0.7961694
6831,6831,"Tento druh žije v severní Anatolii, a to i v nadmořské výšce 2000 metrů.",the species lives in northern anatolia  even at an altitude of       meters ,this species lives in northern anatolia  at altitudes of up to      metres ,89.19403,0.8325142
6832,6832,"V některých pasážích byl telefonický rozhovor s Turnbullem téměř žoviální, například když Trump ocenil jako dobrý nápad australské odmítání přijímat uprchlíky připlouvající v člunech.",in some passages  the phone conversation with turnbull was almost jovial  such as when trump praised australia s refusal to accept refugees arriving in boats as a good idea ,in some parts  the phone conversation with turnbull was almost jovial  for example  when trump approved of australia s refusal to accept refugees arriving in boats ,58.724777,-0.5028052
6833,6833,"A pokud ne, tak proč by to mělo zajímat mě?'“ """,and if not  then why should i care    ,and if you don t care  why should i care    ,98.11098,1.2233007
6834,6834,Manžela europoslankyně srazilo v Bruselu auto.,the mep s husband was hit by a car in brussels ,the husband of an mep was hit by a car in brussels ,69.341705,-0.037516788
6835,6835,V roce 1998 byl památník prohlášen kulturní památkou a od roku 2009 spadá jeho správa pod Památník Lidice.,in      the monument was declared a cultural monument and since      its management has been under the lidice memorial ,in       the monument was declared a cultural monument and since      its administration has been governed by the lidice memorial ,77.20211,0.3069666
6836,6836,"Na postup implantace a dodržení léčebných postupů dohlíží dr. Geoff Watson, anesteziolog nemocnice Royal Hampshire County Hospital ve Winchesteru.",dr  geoff watson  an anesthesiologist at royal hampshire county hospital in winchester  oversees the procedure for implantation and adherence to treatment ,he has teamed up with dr geoff watson  a consultant anesthetist at the royal hampshire county hospital in winchester  hants  to ensure the implant procedure is carried out to a medical standard ,64.62765,-0.24411106
6837,6837,"Nikdo neplánuje přijmout zprávu zcela bez výhrad,“ zakončil Smirnov.",no one plans to accept the report completely unreservedly   smirnov concluded ,no one plans to accept this report unconditionally   smirnov added ,89.96626,0.86635745
6838,6838,"""S intimitou to ostatně souvisí a je to i, dá se říct, něžné,"" říká.",it has something to do with intimacy  and it s also  you might say  tender   he says ,it s related to intimacy  and i would say it is gentle   he said ,35.9116,-1.502596
6839,6839,Ekonomický analytik je manželem slovenské europoslankyně Jany Žitňanské ze strany NOVA.,the economic analyst is married to slovak mep jana  it ansk from the nova party ,the economic analyst is the husband of slovak mep jana  it ansk  from the nova party ,68.14474,-0.08997408
6840,6840,S ukončením pobytu na hradě pátrá Rhodes po dalších dobrodružstvích.,with his stay at the castle over  rhodes searches for more adventures ,with his assignment in the castle over  rhodes is on the hunt for other singular writing experiences ,68.95412,-0.05450291
6841,6841,"Šéf Evropské komise Juncker si zase stěžuje, že Trumpovy sankce ohrožují energetickou bezpečnost EU.",meanwhile  european commission chief juncker complains that trump s sanctions threaten the eu s energy security ,european commission chief juncker is once again complaining that trump s sanctions are threatening the eu s energy security ,83.91753,0.6012707
6842,6842,Při následujících dvou volbách volili Češi v zahraničí mezi jihočeskými kandidáty.,at the next two elections  czechs voted abroad among south bohemian candidates ,in the next two elections  the czechs voting abroad could also select south bohemian candidates ,76.59315,0.2802787
6843,6843,"Paul chtěl rodinný byznys opustit již v roce 2014, ale ostrý spor je neustále propírán před nejvyšším soudem.",paul wanted to leave the family business as early as       but the bitter dispute is constantly being litigated before the supreme court ,paul has wanted out of the family business since      but an acrimonious argument is playing out in the supreme court over the break up ,67.1752,-0.13246413
6844,6844,"To jako že se mají používat sankce jen tak slabé, aby nikoho neohrozily?",you mean they re supposed to use sanctions just weak enough not to put anyone at risk ,does that mean that only sanctions that are too weak to threaten anyone should be used ,42.642372,-1.207619
6845,6845,Podle organizace Human Rights Watch bylo zabito pět protestujících a mnozí vyvázli se zraněním.,according to human rights watch  five protesters were killed and many escaped injury ,according to human rights watch  five young protesters were killed and many more injured ,98.55147,1.2426052
6846,6846,Z terasy je nádherný výhled na moře.,the terrace has a spectacular view of the sea ,there is a wonderful view of the sea from the terrace ,84.61742,0.63194346
6847,6847,A střelba dosud neustává.,and the shooting still hasn t stopped ,the shootings haven t stopped ,68.89956,-0.05689391
6848,6848,"Ten kryt neměl žádné místo, žádný prostor ani pro štíhlou ručku Popelčinu, natož obézního Slezana.",the shelter had no room  no room for the slender hand of cinderella  let alone an obese silesian ,that cover had no place  no space for a slender cinderella esque hand  let alone that of an obese silesian ,16.433756,-2.3562155
6849,6849,"„Colinův návrh vyzněl v mých očích výrazně v jeho prospěch,“ napsal Paul v místopřísežném prohlášení u soudu v roce 2015.",colin s suggestion  in my eyes  was strongly in his favor   paul wrote in a sworn statement to the court in      ,the splits proposed by colin left him with what i considered to be the best properties   he wrote in an initial court affidavit in      ,73.386314,0.13973878
6850,6850,Ve Zlíně se prosadil Roberts Bukarts a před podpisem smlouvy je Ralfs Freibergs.,in zl n  roberts bukarts has asserted himself  and before the contract is signed  ralfs freibergs ,roberts bukarts made it to zl n and ralfs freibergs is about to sign a contract ,83.30937,0.5746182
6851,6851,Zatím tedy z D11 sjíždíme nedaleko vesnice s výmluvným názvem Pohřebačka.,so  in the meantime  we descend from d   near a village with the telltale name of the undertaker ,meanwhile  not far from d   we come across the village with the expressive name of poh eba ka ,48.622757,-0.9455277
6852,6852,"„Tento zákon sníží chudobu, zvýší mzdy a ušetří miliardy dolarů pro poplatníky daně. Docílíme toho změnou pravidel vydávání zelených karet obyvatelům ostatních zemí.",this bill will reduce poverty  raise wages and save billions of dollars for taxpayers  and we will do this by changing the rules for issuing green cards to residents of other countries ,this law will reduce poverty  raise wages and save billions of dollars for taxpayers  and will do this by changing the way the us issues green cards to citizens from other countries ,100.15448,1.3128575
6853,6853,"Úchvatné sídlo o rozloze 5 akrů na karibském ostrově Svatý Martin disponuje 12 plnohodnotnými koupelnami, 11 ložnicemi, mnoha jídelnami, posilovnou a jinými místnostmi.",the stunning   acre mansion on the caribbean island of saint martin has    full bathrooms     bedrooms  multiple dining rooms  a gym and other rooms ,it consists of amazing   acre estate on the caribbean island of st  martin  with    fully equipped bathrooms     bedrooms  numerous dining rooms  a gym and other rooms ,93.868225,1.0373615
6854,6854,"Itálie oznámila, že zamezí příjezdu záchranných lodí NGO, které připlouvají k pobřeží Itálie s imigranty ze Středozemního moře, pokud NGO nepodepíše nová pravidla regulující jejich operace.",italy has announced that it will block the arrival of ngo rescue ships coming to the coast of italy with immigrants from the mediterranean unless the ngo signs new rules regulating their operations ,italy has warned ngos operating migrant rescue boats in the mediterranean they will not be allowed to continue if they do not sign up to new rules governing their operations ,60.507385,-0.42468214
6855,6855,Ranina rodina ho dobře znala.,rana s family knew him well ,rana s family knew him well ,76.09664,0.25851926
6856,6856,"Za čtvrté, členové LGBT komunity kdysi oprávněně usilovali o toleranci ke svému životnímu stylu.",fourth  members of the lgbt community once legitimately sought tolerance for their lifestyles ,fourthly  members of the lgbt community once legitimately fought for their lifestyle to be tolerated ,71.932175,0.076010905
6857,6857,"Jedna z obyvatelek, která si přála zůstat v anonymitě k tomu řekla: ‚Obsadili to místo v pondělí večer poté, co byli přesunuti na ulici Bentley Heath, kde házeli kamením po ostatních lidech.",one resident  who wished to remain anonymous  said   they occupied the site on monday night after being moved to bentley heath street  where they threw rocks at other people ,one anonymous resident said   they moved there on monday night after being moved on from bentley heath where they were throwing rocks at passers by ,67.13176,-0.13436797
6858,6858,Je to nový den mého života.,it s a new day in my life ,it is a new day in my life ,80.316475,0.4434541
6859,6859,"A přesto, že slibovala anonymitu průzkumu, někteří zaměstnanci vyjádřili svou nedůvěru v celý proces.",and despite promising the anonymity of the survey  some employees expressed their lack of confidence in the process ,and even if she promised anonymity  some workers didn t trust the process ,86.02727,0.69373035
6860,6860,"Mexiko výstavbu i financování zdi o délce 3200 kilometrů odmítá, kvůli tomu se vyhrotily i vztahy obou zemí.",mexico rejects both the construction and financing of the       mile wall  which has also escalated relations between the two countries ,mexico is rejecting the construction and financing of a      kilometre long wall  and the relations between the two countries have become critical ,76.33579,0.26900008
6861,6861,V případě podezření na otravu je třeba opustit zamořenou místnost.,if poisoning is suspected  leave the infested room ,in case of suspected poisoning  you should leave the affected room ,60.35907,-0.4311821
6862,6862,"Americký prezident Donald Trump v lednovém telefonátu mexickému prezidentovi Enriquemu Peňovi Nietovi pohrozil, že se s ním nesetká, pokud bude veřejně říkat, že jeho země nebude platit za stavbu zdi mezi USA a Mexikem.",in a call to mexican president enrique pe a nieto in january  us president donald trump threatened not to meet with him if he publicly said his country would not pay to build a wall between the us and mexico ,in a phone call to mexican president enrique pe a nieto this january  american president donald trump threatened that he wouldn t meet him if he publicly stated that his country would not pay for the construction of a wall between the us and mexico ,73.06174,0.12551413
6863,6863,"Poslanci hlasování o návrhu zákona minulý měsíc odložili, dokud ho nezanalyzuje smíšená parlamentní komise.",mps postponed the vote on the bill last month until it was analysed by a joint parliamentary commission ,members of parliament postponed the vote last month while the joint parliamentary committee carried out an analysis ,62.62652,-0.33181083
