,Unnamed: 0,source,reference,translation,avg-score,z-score
7509,7509,But Scotney holds a special place for him.,scotneylla on kuitenkin h nelle erityinen paikka ,scotneyn linnalla on erityinen paikka h nen syd mess  n ,55.822754,0.3148309
7510,7510,Tuominen says that there will be a simple rule to regulate the production of alcoholic beverages at home: alcohol can be made at home if it is fermented.,tuominen sanoo  ett  alkoholijuomien tuotannon s  telyyn kotona tulee yksinkertainen s  nt   alkoholia voi tehd  kotona  jos se on hillitty  ,tuominen kertoo  ett  alkoholijuomien kotivalmistukseen tulee yksinkertainen s  nt   alkoholia saa valmistaa kotona k ymisteitse ,32.093506,-0.79572785
7511,7511,"What happened, to Ferrell and to Ferguson in the following almost three years is the subject of a new documentary, ""Whose Streets?,"" in theaters Aug. 11.",mit  tapahtui  ferrellille ja fergusonille seuraavan l hes kolmen vuoden aikana  on uuden dokumentin aiheena  mik  streets    teattereissa aug     ,siit   mit  ferrellille ja fergusonille tapahtui seuraavan l hes kolmen vuoden kuluessa  on tehty dokumenttielokuva  whose streets    se sai ensi iltansa elokuvateattereissa           ,32.95845,-0.75524735
7512,7512,"The fossil is a newfound species of nodosaur, which lived midway through the Cretaceous period, between 110 million and 112 million years ago.",fossiili on tuore nodosaurin laji  joka eli cretaceous kauden puoliv liss       ja     miljoonaa vuotta sitten ,hiljattain l ytynyt fossiili on nodosaurus  joka eli liitukauden keskivaiheilla         miljoonaa vuotta sitten ,54.113197,0.23482148
7513,7513,"""How can you even think of closing,"" Bojorquez said, ""when the same day Javier was killed the intern asked me to send her out to report on the street?""",miten voi edes ajatella sulkemista   bojorquez sanoi   kun samana p iv n  javier tapettiin  intern pyysi minua l hett m  n h net kertomaan kadulla  ,bojorquez sanoo  ettei voi edes harkita toiminnan lopettamista   miten voisin lakkauttaa lehden  kun harjoittelijamme pyysi p  st  kadulle tekem  n juttua viel  samana p iv n   kun javier oli murhattu  ,33.5624,-0.7269817
7514,7514,"The staff of the weekly newspaper Riodoce normally meets on Wednesdays to review their plans for coverage of the most recent mayhem wrought in Sinaloa state by organized crime, corrupt officials and ceaseless drug wars.",viikkolehti riodocen henkil kunta kokoontuu yleens  keskiviikkoisin tarkastamaan suunnitelmiaan  jotka koskevat j rjest ytyneen rikollisuuden  korruptoituneiden virkamiesten ja loputtomien huumesodank yntien sinaloan osavaltiossa tekem   tuoreinta mellakkaa ,kerran viikossa ilmestyv n riodoce sanomalehden toimitus kokoontuu yleens  keskiviikkoisin keskustelemaan  miten lehdess  k sitell  n tuoreimmat tapaukset  jotka liittyv t j rjest ytyneeseen rikollisuuteen  korruptoituneisiin viranomaisiin ja loputtomaan huumesotaan sinaloan osavaltiossa ,52.19201,0.14490744
7515,7515,"His involvement endeared Ferrell to the project, along with six other locals the ""Whose Streets?"" team followed in the years after Brown's shooting.",h nen osallistumisensa innosti ferrellin projektiin yhdess  kuuden muun paikallisen  whose streets    tiimin kanssa  jota seurasi vuosina brownin ampumisen j lkeen ,davisin mukanaolo sai ferrellin l htem  n mukaan hankkeeseen yhdess  kuuden muun paikallisen kanssa  kuvausryhm  seurasi tapahtumia brownin ampumista seuranneina vuosina ,43.25212,-0.27349058
7516,7516,A series of shootouts involving gang rivals and security forces near the beach resort city of Mazatlan had left 19 confirmed dead.,useita ampumisia  joissa oli mukana jengikilpailijoita ja turvallisuusjoukkoja l hell  rantalomakaupunki mazatlania  oli j tt nyt    vahvistettua kuollutta ,kilpailevien jengien ja turvallisuusjoukkojen v lisess  ammuskelussa mazatlanin rantalomakohteessa oli kuollut    ihmist  ,75.46446,1.2340876
7517,7517,The two men who piloted the plane may be indicted for negligent homicide.,konetta luotsannut kaksi miest  voidaan asettaa syytteeseen tuottamuksellisesta henkirikoksesta ,konetta lent neet kaksi miest  voivat saada syytteen kuolemantuottamuksesta ,57.378754,0.38765365
7518,7518,Its crew is suspected to taking on board dinghy loads of migrants delivered directly to them by people traffickers and allowing the smugglers to make off with the vessels to be used again.,sen miehist n ep ill  n ottaneen vastaan ihmiskauppiaiden suoraan heille toimittamia suuria m  ri  siirtolaisia ja sallineen salakuljettajien jatkaa alusten k ytt   ,miehist n ep ill  n ottaneen alukselle venelasteittain pakolaisia suoraan ihmissalakuljettajilta  jotka saivat veneet uudelleen k ytt  ns  ,23.174013,-1.2131714
7519,7519,The startled children told them that they should turn on their headlights.,h tk hdytt v t lapset kertoivat  ett  heid n pit isi k  nt   ajovalot p  lle ,pel styneet lapset sanoivat sotilaille  ett  n iden pit isi k ytt   ajovaloja ,59.900772,0.5056873
7520,7520,"""The man was found under water by a diver of the rescue department some 15 minutes",pelastuslaitoksen sukeltaja l ysi miehen veden alta noin    minuuttia,henkil  l ydettiin veden alta noin    minuuttia ilmoituksen j lkeen ,46.460785,-0.12332107
7521,7521,"Several of the Scottish athletes are medal contenders, including Laura Muir and Andrew Butchart - who will race against Sir Mo Farah in the 5,000m, while Eilidh Doyle was voted by the squad to be team captain.",useat skotlantilaiset urheilijat ovat mitalisijoittajia  kuten laura muir ja andrew butchart   jotka kisaavat sir mo farahia vastaan       metrill   kun taas eilidh doylen ryhm    nesti joukkueen kapteeniksi ,moni skottiurheilija kilpailee lontoossa tosissaan mitaleista  muiden muassa laura muir sek  andrew butchart  joka kilpailee sir mo farahin kanssa       metrin juoksussa  eilidh doyle puolestaan valittiin maajoukkueen kapteeniksi ,68.273506,0.8975418
7522,7522,They spoke to The Associated Press on condition of anonymity as they were not authorized to discuss the PSG situation.,he puhuivat associated press  lehdelle nimett m n   koska heill  ei ollut valtuuksia keskustella psg  n tilanteesta ,l hteet antoivat haastattelun associated press  uutistoimistolle sill  ehdolla  ett  heid n henkil llisyytt  n ei paljasteta  koska heill  ei ole valtuuksia keskustella psg n tilanteesta ,27.945036,-0.98988146
7523,7523,"Russia's athletics boss Dmitry Shylakhtin told an IAAF Congress, held on the eve of the World Athletics Championships, that his country's ban from the sport was correct and that he was determined to fight doping.",ven j n urheilupomo dmitri shylakhtin kertoi mm kisojen aattona j rjestetyss  iaaf  n kongressissa  ett  h nen maansa urheilukielto oli oikea ja ett  h n oli p  tt nyt taistella dopingia vastaan ,ven j n yleisurheilujohtaja dmitri shljahtin sanoi mm kisojen aattona torstaina pidetyss  iaaf n kongressissa  ett  ven j n saama kielto on asianmukainen ja ett  h n aikoo taistella m  r tietoisesti dopingia vastaan ,60.724724,0.5442493
7524,7524,"Suren Ghazaryan, coach of long jumper Arttu Pajulahti and triple jumper Kristiina Mäkelä, is stuck in Helsinki, even though he should be coaching in the IAAF World Championships in Athletics in London.",pitk n hypyn arttu pajulahden valmentaja ja kolmoshypp  j  kristiina m kel  on jumissa helsingiss   vaikka h nen pit isi valmentaa iaaf  n mm kisoissa lontoon athleticissa ,pituushypp  j  arttu pajulahden ja kolmiloikkaaja kristiina m kel n valmentaja suren ghazaryan on jumissa helsingiss   vaikka h nen pit isi valmentaa yleisurheilun mm kisoissa lontoossa ,60.261604,0.5225747
7525,7525,"But Carter's lawyer said it was a ""horrible circumstance that she completely regrets.""",carterin asianajajan mukaan kyseess  oli kuitenkin  kamala tilanne  jota h n katuu t ysin  ,carterin asianajajan mukaan tapaus johtui  j rkytt vist  olosuhteista  joita carter katuu syv sti  ,63.73181,0.68498474
7526,7526,"Now, the location where the list was found and the information it contains have been specified.",nyt on tarkennettu sijaintia  josta lista l ytyi  ja sen sis lt mi  tietoja ,nyt listan l yt paikka ja sen sis lt m t tiedot ovat tarkentuneet ,71.22704,1.035771
7527,7527,"Broccoli: A medium-sized broccoli cost EUR 1, and the price decreased to EUR 0.80 after the base was removed.",broccoli  keskikokoinen broccoli maksoi yhden euron  ja hinta laski      euroon pohjan poistamisen j lkeen ,parsakaali  keskikokoinen parsakaali maksoi   euron ja ilman kantaa    sentti  ,54.915062,0.27234977
7528,7528,"""The special thing about being team captain is that it was voted for by the other members of the team, so that it was such a huge honour anyway but to know that your teammates have voted for you and chosen you made it extra-special for me,"" she added.",erikoista joukkueen kapteenina olemisessa on se  ett  muut joukkueen j senet   nestiv t sen puolesta  niin ett  se oli niin valtava kunnia joka tapauksessa  mutta tiet    ett  joukkuetoverisi ovat   nest neet sinua ja valinneet teit siit  minulle ekstra erikoisen   h n lis si ,kapteeniksi p  sy on muutenkin suuri kunnia  mutta viel  erityisemp   se on siksi  ett  maajoukkueen j senet   nestiv t kapteenin   doyle sanoo ,44.460503,-0.2169368
7529,7529,"Manning sent the clippings from the Fort Leavenworth prison, where the former intelligence analyst was serving a 35-year sentence after famously leaking classified diplomatic cables through the website WikiLeaks.",miehist  l hetti leikkej  fort leavenworthin vankilasta  jossa entinen tiedusteluanalyytikko sai    vuoden vankeustuomion vuotettuaan tunnetusti salaisiksi luokiteltuja diplomaattikaapeleita wikileaks sivuston kautta ,manning l hetti n ytteet fort leavenworthin vankilasta  jossa h n suoritti    vuoden tuomiotaan  manning tuomittiin salaiseksi luokiteltujen diplomaattisten s hkeiden vuotamisesta wikileaks sivustolle ,6.4511013,-1.9958247
7530,7530,"""In the USA, coaches do not ask anything, they simply tell us what to do.",usa  ssa valmentajat eiv t kysy mit  n  he vain kertovat  mit  pit isi tehd  ,yhdysvalloissa valmentajjat eiv t kysy mit  n vaan antavat vain m  r yksi  ,58.22294,0.42716256
7531,7531,"In the room where Riodoce staff met for security training, suddenly no cellphones were allowed; days before, it was revealed that spyware sold exclusively to governments had been used to monitor journalists and activists in Mexico.",huoneessa  jossa riodocen henkil kunta kokoontui turvallisuuskoulutukseen  ei yht kki  sallittu matkapuhelimia  p iv   aiemmin paljastui  ett  yksinomaan hallituksille myytyj  vakoiluohjelmia oli k ytetty toimittajien ja aktivistien valvontaan meksikossa ,matkapuhelimia ei saanut tuoda huoneeseen  jossa riodocen turvallisuuskoulutus pidettiin  muutamaa p iv   aiemmin oli tullut ilmi  ett  vain hallituksille myyt vill  vakoiluohjelmilla oli seurattu aktivisteja ja toimittajia meksikossa ,47.8534,-0.058144867
7532,7532,"""The splits proposed by Colin left him with what I considered to be the best properties,"" he wrote in an initial court affidavit in 2015.",colin ehdottamat sirpaleet j ttiv t h nelle sen  mit  pidin parhaina ominaisuuksina   h n kirjoitti ensimm isess  oikeusasteessa vuonna      ,mielest ni colin j tti ehdotuksessaan parhaat kiinteist t itselleen   paul kirjoitti ensimm isess  valaehtoisessa todistuksessaan oikeudelle vuonna      ,5.598007,-2.0357506
7533,7533,"As is widely known, the USA is investigating Russia's possible involvement in the presidential election and any links between Trump's campaign and Russia.",kuten yleisesti tiedet  n  usa tutkii ven j n mahdollista osallistumista presidentinvaaleihin sek  trumpin kampanjan ja ven j n v lisi  yhteyksi  ,kuten hyvin on tunnettua  k yd  n yhdysvalloissa tutkintaa niin ven j n mahdollisesta sekaantumisesta presidentinvaaleihin kuin trumpin kampanjan ven j  yhteyksist  ,54.65535,0.2601949
7534,7534,"Neymar has signed a five-year deal, so the transfer fee could be shown as a 44.4 million-euro cost in the annual accounts for the next five years.",neymar on allekirjoittanut viisivuotisen sopimuksen  joten siirtomaksu voitaisiin osoittaa      miljoonan euron kuluksi seuraavan viiden vuoden tilinp  t ksess  ,neymar on tehnyt viisivuotisen sopimuksen  joten siirtosumma voidaan kirjata      miljoonan euron vuotuisena kuluna seuraavan viiden vuoden ajan ,73.31922,1.1336876
7535,7535,Its latest inflation report offered little cheer for households being hit by soaring inflation and paltry pay rises as it said the squeeze will get worse before it gets better.,sen viimeisin inflaatioraportti tarjosi v h n hurjaa kotitalouksille  jotka k rsiv t huimasta inflaatiosta ja v h isist  palkankorotuksista  sill  sen mukaan puristaminen pahenee ennen kuin se paranee ,sen tuorein inflaatiokatsaus antoi vain v h n toivoa kiihtyv st  inflaatiosta ja niukoista palkankorotuksista k rsiville kotitalouksille  pankin mukaan tilanne huononee viel  ennen kuin se muuttuu paremmaksi ,52.471474,0.15798675
7536,7536,Anyone who undergoes the process meets dozens of people to whom they must explain their existence and right to a gender identity.,jokainen  joka on mukana prosessissa  tapaa kymmeni  ihmisi   joille heid n on selitett v  olemassaolonsa ja oikeutensa sukupuoli identiteettiin ,sen l pik yv t tapaavat kymmeni  ihmisi   joille pit   perustella omaa olemassaoloaan ja oikeuttaan omaan sukupuolikokemukseen ,16.796116,-1.511665
7537,7537,"as the process results not only in alcohol, but also methanol which is toxic.",koska prosessi ei johda vain alkoholia  mutta my s metanolia  joka on myrkyllist  ,taustalla peruste  ett  prosessi tuottaa viinan ohella metanolia  joka on myrkyllist  ,55.678383,0.30807415
7538,7538,"Beneath the massive portrait of their newspaper's fallen founder, his middle finger displayed for all of Sinaloa to see, the staff of Riodoce was following in his footsteps.",sanomalehden kaatuneen perustajan massiivisen muotokuvan alla h nen keskisormensa n kyi koko sinaloa katsomaan  riodocen henkil kunta seurasi h nen jalanj ljiss  n ,riodocen toimitus jatkoi lehden murhatun perustajan perinnett  t m n massiivisen muotokuvan alla  jossa mies n ytt   keskisormea koko sinaloalle ,23.903109,-1.1790488
7539,7539,"Two senior journalists discuss what feels safer: to take their children with them to the office, which was the target of a grenade attack in 2009, or to leave them at home.",kaksi ylen toimittajaa keskustelee siit   mik  tuntuu turvallisemmalta  ottaa lapsensa mukaan vuonna      kranaatti iskun kohteeksi joutuneeseen toimistoon tai j tt   heid t kotiin ,kaksi kokenutta toimittajaa keskustelee siit   kumpi on turvallisempaa  j tt   lapset kotiin vai ottaa heid t mukaan toimitukseen  johon tehtiin kranaatti isku vuonna      ,72.999725,1.1187348
7540,7540,"Liquids are allowed on domestic flights, but not on international ones.",nesteit  saa kotimaan lennoilla  mutta ei kansainv lisill  lennoilla ,nesteit  saa vied  kotimaan lennoille mutta ei kansainv lisille lennoille ,55.2465,0.2878614
7541,7541,"My foot got better, my sponsor extended our deal by two years and I wanted to get back on the slopes.",jalkani parani  sponsorini jatkoi sopimusta kahdella vuodella ja halusin p  st  takaisin rinteisiin ,jalka parani  sponsori jatkoi sopimusta kahdella vuodella  ja veri alkoi taas vet   rinteeseen ,37.64717,-0.53580934
7542,7542,"In its quarterly inflation report, the Bank cut its forecasts for growth to 1.7% in 2017 and 1.6% in 2018 and cautioned the squeeze on household incomes would continue, with inflation still expected to surge close to 3% in the autumn.",nelj nnesvuosikatsauksessaan pankki leikkasi kasvuennusteensa     prosenttiin vuonna      ja     prosenttiin vuonna      ja varoitti kotitalouksien tulojen puristamisen jatkuvan  ja inflaation odotetaan kiihtyv n viel  syksyll  l hes kolmeen prosenttiin ,nelj nnesvuosittaisessa inflaatiokatsauksessaan pankki laski vuoden      kasvuennusteensa     prosenttiin ja vuoden      ennusteensa     prosenttiin  se my s varoitti  ett  kotitalouksien tulotasoon kohdistuu entist  enemm n paineita  koska inflaation odotetaan edelleen kiihtyv n l helle kolmea prosenttia syksyll  ,70.25369,0.99021703
7543,7543,Javanese warung canteens sell fried chicken and gado-gado mixed-vegetables served with peanut sauce.,javanilaiset l mmitetyt ruoat myyv t paistettua kanaa ja gado gado sekoituskasviksia  jotka tarjoillaan hernekastikkeen kanssa ,jaavalaiset warung ruokakojut myyv t paistettua kanaa ja gado gado vihannessekoitusta maap hkin kastikkeessa ,3.1241913,-2.1515284
7544,7544,Pistorius faces having his sentence increased to 15 years if prosecutors are successful.,pistorius joutuu k rsim  n tuomionsa nostamisesta    vuoteen  jos syytt j t onnistuvat ,jos valitus hyv ksyt  n  pistoriuksen tuomio voi pidenty     vuoteen ,21.802908,-1.2773408
7545,7545,"Rehearsals for this year's production began in June, and on the first day nearly 30 actors - a dozen white and the rest black - crowded into a room and listened as Greene launched into a well-rehearsed overview of the play.",t m n vuoden tuotannon harjoittelu alkoi kes kuussa  ja ensimm isen  p iv n  l hes    n yttelij     kymmenkunta valkoista ja loput mustaa   tunkeutui huoneeseen ja kuunteli greenen laukaistessa hyvin harjoitellun yleiskuvan n ytelm st  ,t m n vuoden esityksen harjoitukset alkoivat kes kuussa  ensimm isen  p iv n  noin    n yttelij     kymmenkunta mustaihoista ja parikymment  valkoista   kokoontui kuuntelemaan greenen rutinoitunutta yhteenvetoa esityksest  ,32.82998,-0.76126
7546,7546,"She remembers when I was skinny and when I was fat, and she knows what I was like when I was younger.",h n muistaa  kun olin laiha ja kun olin lihava  ja h n tiet    millainen olin  kun olin nuorempi ,h n muistaa minut laihana ja lihavana  ja muistaa millainen olin nuorena ,34.70259,-0.6736194
7547,7547,"Blocking critics from Facebook: Don't run for public office, if you can't take heat from voters",kriitikot facebookista   l  juokse julkiseen virkaan  jos et voi ottaa l mp     nest jilt ,arvostelijoiden est minen facebookissa   l  asetu ehdolle julkiseen virkaan  jos et kest  kritiikki ,6.880102,-1.9757469
7548,7548,"""To place a cost to taxpayers based on the reimbursement rate estimates is highly misleading,"" Walters said.",kustannusten asettaminen veronmaksajille korvausastearvioiden perusteella on eritt in harhaanjohtavaa   walters sanoi ,veronmaksajille koituvien kustannusten laskeminen korvaustason mukaan on harhaanjohtavaa   walters sanoo ,19.747248,-1.3735483
7549,7549,Furious residents have savaged Solihull Council saying it was 'useless at dealing with the problem'.,raivostuneet asukkaat ovat s ik ytt neet solihull councilin sanomalla  ett  se on  hy dyt n ratkaisemaan ongelmaa  ,raivostuneet asukkaat ovat syytt neet solihullin kuntaa  t ydellisest  kyvytt myydest  ratkaista ongelma  ,17.581963,-1.4748864
7550,7550,"That is what happened in late February when someone mischievously gave the president a printed copy of an article from GotNews.com, the website of Internet provocateur Charles C. Johnson, which accused deputy chief of staff Katie Walsh of being 'the source behind a bunch of leaks' in the White House.",n in k vi helmikuun lopulla  kun joku ilke sti antoi presidentille painetun kopion gotnews comin artikkelista  internet provokaattori charles c  johnsonin nettisivuilta  jossa syytettiin varahenkil st p  llikk  katie walshia siit   ett  h n oli  vuotojoukon l hde  valkoisessa talossa ,niin k vi helmikuun lopulla  kun joku antoi ilkikurisesti presidentille kopion nettiprovokaattori charles c  johnsonin perustaman gotnews com sivuston uutisesta  jossa syytettiin apulaishenkil st p  llikk  katie walshia useista valkoisen talon tietovuodoista ,62.36783,0.62114865
7551,7551,"A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said.",tuore missourin laki  jonka mukaan ihmisten on vaikeampi voittaa syrjint kanteita  sek  valtion lainvalvonta  joka kohdistuu suhteettomasti v hemmist ihin  saivat ryhm n antamaan matkustusvaroituksen  naakt sanoi ,missourissa hiljattain voimaan tullut laki vaikeuttaa syrjint tapausten vienti  oikeuteen  lis ksi osavaltion lakien t yt nt  npano kohdistuu suhteettomasti v hemmist ihin  naacp n mukaan n m  seikat johtivat matkustusvaroituksen antamiseen ,59.891922,0.5052731
7552,7552,"And there was a group kidnapping in one of Culiacan's most expensive restaurants, a block from the prosecutor's office.",ja siell  oli ryhm   joka siepattiin yhdess  culiacanin kalleimmista ravintoloista  kerrostalo syytt j nvirastosta ,lis ksi yhdess  culiacanin kalleimmista ravintoloista  vain korttelin p  ss  syytt j nvirastosta  oli kidnapattu ryhm  ihmisi  ,66.70761,0.82425594
7553,7553,"Many applying for the process have suffered from mental disorders: depression, anxiety and possibly bullying.",moni prosessiin hakeutuva on k rsinyt mielenterveysh iri ist   masennuksesta  ahdistuksesta ja mahdollisesti kiusaamisesta ,monella prosessiin hakeutuneilla on takana psyykkist  oireilua  masennusta  ahdistusta  mahdollisia kiusaamiskokemuksia ,68.73713,0.91923994
7554,7554,"Yle reports that Mika Lintilä (Centre Party), Minister of Economic Affairs in charge of Government ownership steering, has asked Finnair to clarify the additional pension paid to CEO Pekka Vauramo.",yle kertoo  ett  valtion omistajaohjauksesta vastaava elinkeinoministeri mika lintil   keskustapuolue  on pyyt nyt finnairia selvitt m  n toimitusjohtaja pekka vauramolle maksettua lis el kett  ,valtion omistajaohjauksesta vastaava elinkeinoministeri mika lintil   kesk   on pyyt nyt finnairilta selvityksen lentoyhti n toimitusjohtajan pekka vauramon saamasta lis el kemaksusta  yle kertoo ,55.749847,0.31141877
7555,7555,Rescue personnel dismantled parts of the roof and wall in order to locate any fire pockets and extinguished the fire quickly.,pelastuslaitos purki osan katosta ja sein st  mahdollisten palotaskujen paikantamiseksi ja sammutti palon nopeasti ,pelastuslaitos purki kattoa ja sein   palopes kkeiden l yt miseksi ja sammutti palon vikkel sti ,48.08835,-0.047149044
7556,7556,"In an early affidavit filed by Colin, he says he hopes to resolve the dispute.",colin j tt m ss  varhaisessa avauskokoonpanossa h n sanoo toivovansa kiistan ratkaisemista ,colin kirjoittaa yhdess  ensimm isist  valaehtoisista todistuksistaan  ett  h n haluaisi p  st  asiassa ratkaisuun ,8.50092,-1.8998907
7557,7557,"The WADA roadmap was updated in this regard,"" Mutko stated on Thursday.",wadan tiekarttaa p ivitettiin t lt  osin    mutko totesi torstaina ,wadan tiekartta on p ivitetty n ilt  osin   mutko totesi torstaina ,61.726837,0.59114945
7558,7558,"Politico's Tara Palmeri wrote at the time that ""the key to keeping Trump's Twitter habit under control, according to six former campaign officials, is to ensure that his personal media consumption includes a steady stream of praise.""",politikointi tara palmeri kirjoitti tuolloin  ett   avain trumpin twitter tavan pit miseen hallinnassa kuuden entisen kampanjavirkailijan mukaan on varmistaa  ett  h nen henkil kohtaiseen mediankulutukseensa kuuluu tasainen ylistysvirta  ,politicon toimittaja tara palmeri kirjoitti tuolloin  ett   kuuden entisen kampanjaty ntekij n mukaan trumpin twitterin k yt n hallinnassa on olennaista  ett  h nen henkil kohtaiseen mediavirtaansa kuuluu tasainen kehujen virta  ,67.23042,0.8487242
7559,7559,"The average monthly salary of regular employees is roughly EUR 5,300.",tavallisten ty ntekij iden keskim  r inen kuukausipalkka on noin       euroa ,kuukausipalkkaisten s  nn llisen ty ajan keskiansio on noin       euroa ,83.11518,1.5921509
7560,7560,"So many of the cliches of a city disappoint: views from tall buildings get old, skylines grow too familiar to offer much of a thrill, and the reality of the city doesn't live up to the dream.",niin monet kaupungin klikkauksista pett v t  n kym t korkeista rakennuksista vanhenevat  taivaanrannat kasvavat liian tutuiksi tarjotakseen paljon j nnityst   eik  kaupungin todellisuus vastaa unelmaa ,monet new yorkin tunnuspiireist  v lj htyv t ajan my t  pettymyksiksi  n kym t korkeista rakennuksista alkavat kyll stytt    kaupungin siluetti tulee liian tutuksi eik  kaupungin todellisuus vastaa unelmia ,47.86589,-0.057560354
7561,7561,"By algorithmically analyzing DNA extracted from Manning and using it to create 30 portraits of what someone with that genomic data might look like, Dewey-Hagborg has created a trenchant, if somewhat cerebral, commentary on not only the malleability of DNA data - the many ways it can be interpreted, and the inherent determinism of those interpretations - but also identity.",algoritmisesti analysoimalla manningista poimittua dna  ta ja k ytt m ll  sit  luomaan    kuvausta siit   milt  joku  jolla on tuota genomista dataa  voisi n ytt    dewey hagborg on luonut trentilaisen  joskin hieman pikkumaisen  kommentoinnin paitsi dna tietojen muokattavuudesta   niist  monista tavoista  joilla se voidaan tulkita  ja siit   mik  on luonnollista ,dewey hagborg analysoi manningin dna ta algoritmisesti ja loi h nen geenitietojensa perusteella    muotokuvaa  ne ovat ter v   joskin hieman teoreettinen kannanotto dna tietojen muokattavuuteen  monitulkintaisuuteen ja tulkintojen taustalla oleviin syy seuraussuhteisiin sek  identiteettiin ,59.475563,0.48578697
7562,7562,Now we can be grumpy at our own tables. Only during the busiest hours do we need to timidly ask strangers whether the seat next to them is available.,vain kiireisimpien tuntien aikana meid n t ytyy arasti kysy  vierailta  onko heid n vieress  oleva istuin k ytett viss  ,nyt me jurottajat saamme taas istua omissa p ydiss mme  vain ruuhkaisimpina aikoina joudumme ujosti kysym  n vierailta  onko vieress  tilaa ,72.43092,1.0921142
7563,7563,The United States has imposed sanctions on Maduro and called him a dictator.,yhdysvallat on asettanut pakotteita madurolle ja kutsunut h nt  diktaattoriksi ,yhdysvallat on asettanut madurolle pakotteita ja kutsunut t t  diktaattoriksi ,52.128685,0.14194381
7564,7564,"""I hired the twenty best developers from Sun and made sure that the code stays safe in the hands of the same people who created it in the first place.""",palkkasin    parasta kehitt j   sunista ja varmistin  ett  koodi pysyy turvallisena niiden samojen ihmisten k siss   jotka loivat sen alun perin  ,palkkasin sunilta parikymment  parasta kehitt j   ja varmistin n in  ett  koodin jatkuvuus turvataan samojen kavereiden avulla  jotka sen loivatkin ,62.933304,0.6476136
7565,7565,"However, the fighter was happy to see that the fight was rescheduled.",taistelija oli kuitenkin iloinen n hdess  n  ett  tappelua muutettiin ,ottelija on kuitenkin tyytyv inen  ett  kamppailulle saatiin uusi ajankohta ,82.07878,1.5436461
7566,7566,"Auer has received medicine for her depression. When she started to take hormones, she also started to feel better.",auer on saanut hoitoa masennukseensa  kun h n alkoi ottaa hormoneja  h n alkoi my s tuntea olonsa paremmaksi ,masennusta on hoidettu l  kkeill  ja kun auer aloitti hormonien k ytt misen  olo helpottui ,57.900055,0.4120512
7567,7567,"After working hours on Thursday afternoon, there were traffic jams of several kilometres on the northbound lane on the highway between Kuopio and Siilinjärvi.",ty tuntien j lkeen torstaina iltap iv ll  kuopion ja siilinj rven v lisell  valtatiell  oli useiden kilometrien liikenneruuhkia ,kuopion ja siilinj rven v lisell  moottoritiell  pohjoiseen menev ll  kaistalla on ollut torstai iltap iv n t ist  paluuliikenteen aikaan kilometrien ruuhkat ,71.90451,1.0674773
7568,7568,"For nearly a decade, Cassandra Greene has directed the annual reenactment of the Moore's Ford Bridge lynchings.",cassandra greene on ohjannut l hes vuosikymmenen ajan mooren fordin sillan lynkkausten vuosireenactti  ,cassandra greene on ohjannut georgian veril ylyn uudelleenlavastuksen jo l hes vuosikymmenen ajan ,10.272919,-1.8169589
7569,7569,"Camille Auer wanted to change her gender, was diagnosed with a mental illness and is now making art on the theme – ""People should have the right to their own body""",camille auer halusi muuttaa sukupuoltaan  h nell  todettiin mielisairaus ja tekee nyt taidetta teemalla    ihmisill  pit isi olla oikeus omaan kehoon ,camille auer halusi korjata sukupuolensa  diagnosoitiin mielisairaaksi ja nyt h n tekee taidetta aiheesta    ihmisell  pit isi olla oikeus omaan kehoonsa ,70.37442,0.99586725
7570,7570,"British education group Pearson said on Friday it would cut another 3,000 jobs and slash its interim dividend by 72 per cent as it started another restructuring programme to tackle the pressures facing its business.",brittil inen koulutuskonserni pearson ilmoitti perjantaina leikkaavansa viel        ty paikkaa ja v hent v ns  osavuosiosinkoaan    prosenttia  kun se aloitti toisen saneerausohjelman yrityksens  kohtaamien paineiden torjumiseksi ,brittil inen koulutuskonserni pearson ilmoitti perjantaina v hent v ns        ty paikkaa ja leikkaavansa osinkoa    prosentilla aloittaessaan uuden rakennej rjestelyohjelman vastauksena liiketoimintaansa kohdistuviin paineisiin ,73.75821,1.1542329
7571,7571,"""I thought it was a very candid response today, a very candid presentation,"" IAAF president Coe told reporters.",ajattelin  ett  se oli hyvin kankea vastaus t n  n  hyvin kankea esitys   iaaf  n puheenjohtaja coe kertoi ,mielest ni h nen vastauksensa t n  n oli hyvin suora  se oli oikein avomielinen esitys   iaaf n puheenjohtaja coe kertoi toimittajille ,28.562338,-0.96099097
7572,7572,The travel warning is also a response to a new Missouri law that would make it more difficult to sue a business for housing or employment discrimination.,matkustusvaroitus on my s vastaus uuteen missourin lakiin  joka vaikeuttaisi yrityksen haastamista oikeuteen asumisesta tai ty syrjinn st  ,matkustusvaroitus on my s vastaus missourin uuteen lakiin  joka vaikeuttaa yritysten haastamista oikeuteen asumisessa ja ty suhteissa ilmenneest  syrjinn st  ,35.87777,-0.61861956
7573,7573,The little rice on sale in Enarotali is too expensive for locals to buy.,enarotalissa myynniss  oleva pieni riisi on paikallisille liian kallista ostettavaksi ,enarotalissa on myyt v n  vain v h n riisi   ja sekin on liian kallista paikallisille ,56.81993,0.36150005
